Link,Platform,Year,Description,Image_num,Hand,Pose,Content_pose,Audio_track,Highlights
https://www.facebook.com/groups/253667282035597/permalink/1721249978610646/,Facebook groups,2024,"Ciao a tutti ho perso questo pappagallo a Brindisi nei pressi di via martiri delle fosse ardeatine è un parrocchetto monaco di nome giulio, in caso lo abbiate trovato contattatemi al 338 821 1275",441,No Hand,TouchingTips,Image,,
https://www.facebook.com/groups/2903428323235392/permalink/3931604060417808/,Facebook groups,2024,Vendo parrocchetto dal collare maschio adulto mutazione viola cleartayl o scambio con una femmina di grande alessandrino sono di Palermo,442,No Hand,,,,
https://www.facebook.com/groups/2903428323235392/permalink/3941943229383891/,Facebook groups,2024,Disponibile Puglia Br parrocchetto dal collare,443,No Hand,,,,
https://www.facebook.com/groups/318853545204802/permalink/361451077611715/,Facebook groups,2017,"RITROVATO 

SMARRITO il giorno 3 Novembre 2017, in via dei Gelsi, zona Centocelle, Parrocchetto Monaco di 3 anni, di nome Bero, con anellino di riconoscimento alla zampa destra. Ha una malformazione ad un dito della zampa sinistra. Abituato ad essere maneggiato ma potrebbe essere spaventato.

In caso di avvistamento/ritrovamento:
-Raffaella cell 3475822244",444,No Hand,,,,
https://www.facebook.com/groups/345145432324354/permalink/2677807022391505/,Facebook groups,2024,Buongiorno a tutti scrivo qui domenica 13/10/24 all’interno del condominio ho trovato questo esemplare. Io sono di Chirignago una frazione di Mestre (Venezia) L’ho portato dal veterinario e mi ha detto che è un parrocchetto.  Oggi sono andato alla forestale di Mestre (Venezia) per vedere se dall’anello sarà possibile rintracciare il proprietario. In caso che qualcuno lo abbia smarrito vi prego di contattarmi tramite messaggio privato. Purtroppo non sono un esperto di volatili non so quasi niente. In questo momento è in una gabbia prestatami dal veterinario in sicurezza a casa mia.,445,No Hand,,,,
https://www.facebook.com/groups/345145432324354/permalink/2689767734528767/,Facebook groups,2024,"Trovato Zona Casoria,pappagallo razza PARROCCHETTO DEL COLLARE chiunque l’abbia perso contattare al numero 3240554644 grazie",446,No Hand,,,,
https://www.facebook.com/groups/345145432324354/permalink/2698004417038432/,Facebook groups,2024,"Il giallo è stato ritrovato in un quartiere dopo il mio del grigio ancora niente

Salve a tutti i miei pappagalli sono scappati un cocorite e un parrocchetto dal collare. La zanzariera si è abbassata sola poco poco e sono scappati. Sono disperata avete suggerimenti?? Ci sono possibilità che possa ritrovarli?? Sto malissimo 
Catanzaro calabria",447,No Hand,,,,
https://www.facebook.com/groups/348743219925169/permalink/655510842581737/,Facebook groups,2023,"pappagalli/tortore esotiche disponibili provincia di CHIETI (abruzzo)
se interessati contattate al numero 3664948273
documenti cites in regola
calopsitte selvatiche/allevate a mano 
cocorita selvatiche 
parrocchetto dai mustacchi femmina 2021
parrocchetti di barraband selvatici
parrocchetti monaco allevati a mano
pappagallo del Senegal allevato a mano
tortore ali verdi maschi
tortore ali bronze femmine .",448,No Hand,,,,
https://www.facebook.com/groups/353786421412208/permalink/1193766594080849/,Facebook groups,2019,"Smarrito a CAGNO in provincia di Como venerdì 9 agosto nel pomeriggio LEO
Parrocchetto Monaco di 16 anni allevato a mano. Chiunque lo abbia visto mi contatti. Grazie",449,Hand,FingerPerch,Image,,
https://www.facebook.com/groups/353786421412208/permalink/1273851506072357/,Facebook groups,2019,"A ROMA E.U.R. E DINTORNI CERCO DISPERATAMENTE STITCH!
Abbiate pazienza con il mio dispiacere. 
sono 15 gg che è scappato e nessuna notizia, nemmeno avvistato . 
Quando sento che qualcuno li ritrova , però ,  mi torna La speranza. 
Vi prego aiutatemi a ritrovarlo 😞 
Diffondete la voce , condividete .
Grazie infinite per L aiuto che mi darete .
Carla 3294117981",450,No Hand,,,,
https://www.facebook.com/groups/353786421412208/permalink/1742926725831497/,Facebook groups,2020,"Trovato il piccolo! Grazie ancora a tutti quelli che mi hanno dato una mano!!!!!!!!
Salve
Ieri sera e' scappato il mio parrocchetto dal collare di colore azzurro.
La zona e' Copparo in provincia di Ferrara. 
Si chiama Blu ed e' allevato a mano , quindi abbastanza affabile.
Se qualcuno lo vedesse mi contatti al 3883935873.
Vi ringrazio!",451,No Hand,,,,
https://www.facebook.com/groups/353786421412208/permalink/2051204378337062/,Facebook groups,2020,"TROVATO PARROCCHETTO MONACO  A ORBASSANO zona via Tetti Valfrè. È in cattive condizioni di salute e
aspetta al CANC la sua famiglia.",452,Hand,Grip,Image,,
https://www.facebook.com/groups/392325759116340/permalink/1015867410095502/,Facebook groups,2024,"Parrocchetto monaco zona Gallicano nel Lazio, porta l'anellino alla zampetta con una scritta ed un numero.Contattatemi se lo riconoscete",453,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/572699947745586/,Facebook groups,2022,"San Giovanni Lupatoto (Verona) zona centro commerciale, è volato via Dodò parrocchetto dal collare. Chi lo vede per favore mi contatti",454,No Hand,Relaxed,Image & Text,454,è volato via Dodò
https://www.facebook.com/groups/392325759116340/permalink/720444686304444/,Facebook groups,2023,"Cerco parrocchetto dal collare femmina su Roma e dintorni possibilmente color malva, oppure una mutazione che si accosti “bene” al maschio celeste che già ho. Grazie",455,No Hand,Shell,Text,455,"possibilmente color malva, oppure una mutazione che si accosti “bene” al maschio celeste che già ho"
https://www.facebook.com/groups/392325759116340/permalink/735842814764631/,Facebook groups,2023,Sono di Lodi cerco un parrocchetto allevato a mano che non pizzichi anche i bambini grazie mille,456,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/747794750236104/,Facebook groups,2023,Cerco coppia riproduttiva paroccheto dal collare sono in Toscana provincia di Arezzo,457,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/765963101752602/,Facebook groups,2023,Cerco Parrocchetto dal collare maschio selvatico a Palermo a prezzo non esagerato se li avete contattatemi in privato Grazie,458,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/777970703885175/,Facebook groups,2023,"Cedo 2 coppie di parrocchetti dal collare imbeccati a mano, chi fosse interessato mi scriva in privato",459,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/782738926741686/,Facebook groups,2023,Parrocchetto dal collare grigio pezzato,460,Hand,HalfClosed,Image,,
https://www.facebook.com/groups/392325759116340/permalink/799806155034963/,Facebook groups,2023,Disponibile parrocchetto dal collare femmina mutazione cremina nata il 18 aprile 2023,461,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/803106408038271/,Facebook groups,2023,PALERMOAncestrale 1 anno (non so il sesso) Causa trasferimento vendoRitiro immediatoNON È ALLEVATO A MANO(VENDUTO),462,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/920142056334705/,Facebook groups,2024,"Buongiorno cerco in zona qualcuno ché voglia fare scambio con un parocchetto dal collare di due anni con uno già riproduttivo perché dov'è lo acquistato mi anno detto ché era già pronto visto ché la femmina è già pronta lui non ancora è noto che non si cercano , lei aveva il suo compagno pultropo mi e mancato in braccio un infarto e o sofferto tantissimo , e quindi o deciso di prenderle un compagno alla femminuccia ma ai m'è mi anno truffato il lo cercavo già adulto sé c'è qualcuno mi può scrivere grazie mille per l'aiuto ❤️❤️❤️❤️😘😘",463,No Hand,,,,
https://www.facebook.com/groups/392325759116340/permalink/944559620559615/,Facebook groups,2024,"È rimasta sola e non trovando maschio adatto, a malincuore, cedo questa bellissima parrocchetto dal collare pallid tourquoise blue di 3 anni ex allevata a mano pronta per la riproduzione (ha già deposto). È abituata al chiuso in ambiente 17° circa, molto tranquilla.Per informazioni contattare SOLO telefonicamente o whatsapp al 347 123 8621. Allevamento pappagalli amatoriale Le 3 Piume - Broni Pavia",464,No Hand,,,,
https://www.facebook.com/groups/421837948208236/permalink/1039608486431176/,Facebook groups,2019,"Trovato a Verona - Buongiorno, Qualcuno sa dirmi di che razza si tratta? È un monaco? È stato trovato in zona Verona, San Massimo, e come al solito non troviamo il proprietario, niente anello, sembra piuttosto giovane.. i miei genitori sono disposti a occuparsene perché amanti dei pappagalli (i miei).. allevato a mano e coccolone!",465,No Hand,,,,
https://www.facebook.com/groups/421837948208236/permalink/1772615553130462/,Facebook groups,2022,Ieri mattina abbiamo trovato un pappagallo verde domestico (non è un parrocchetto dal collare selvatico di Boboli). È stato azzannato da un cane ma una dolce fanciulla lo sta curando e sta bene. Si capisce che ha sempre vissuto in cattività... Qualcuno sa chi può averlo smarrito?,466,No Hand,Grip,Text,466,Si capisce che ha sempre vissuto in cattività... Qualcuno sa chi può averlo smarrito?
https://www.facebook.com/groups/421837948208236/permalink/2148660055526008/,Facebook groups,2023,"E stato smarrita questa femmina di parrocchetto dal collare, senza anello, occhi azzurri, zona Casinalbo provincia di Modena, il pappagallo e del signor Maurizio Lattici,lo sta cercando disperatamente, si offre ricompensa a chi lo trova e lo mette in sicurezza in casa, il nr del proprietario e 3333189521 ,vi prego aiutateci a trovarla, grazie mille a tutti!",467,No Hand,,,,
https://www.facebook.com/groups/421837948208236/permalink/2275315866193759/,Facebook groups,2024,"Buona sera, una signora gentilissima ci ha restituito in nostro jack. Grazie a chiunque abbiamo avuto un pensiero positivo per noi! Grazie!

Salve stamani mi è volato il mio parrocchetto monaco si chiama jack se lo avvistate o riuscite a prenderlo per favore chiamate a qualsiasi ora. Sono di Poggio a Caiano provincia di Prato.. Giuseppe Salamone  3280513681 Vitalia Murru 3280516763",468,No Hand,Open,Image & Text,,una signora gentilissima ci ha restituito in nostro jack. 
https://www.facebook.com/groups/421837948208236/permalink/2275635692828443/,Facebook groups,2024,Smarrito pappagallo Parrocchetto domenica 9 giugno a Napoli vicino piazza Dante. Si chiama Chiuti e viene sulla spalla e mangia frutta. Chi lo trova può telefonare al 388 118 0290. Si offre ricompensa 🙏🏼,469,No Hand,,,,
https://www.facebook.com/groups/421837948208236/permalink/2330946560630689/,Facebook groups,2024,"Buongiorno a tutti 
Ho allevato questo pappagallo parrocchetto che era caduto dal nido, l’ho nutrito da quando era senza piume per cui non è in grado di nutrirsi da solo…purtroppo mi è volato via ma magari potrebbe entrare in qualche appartamento in cerca di cibo…se qualcuno lo avesse in custodia vi sarei profondamente grata di comunicarmelo… ci sono molto affezionata… si chiama Paco…
Grazie 🙏",470,No Hand,TouchingTips,Text,470,l’ho nutrito da quando era senza piume per cui non è in grado di nutrirsi da solo
https://www.facebook.com/groups/421837948208236/permalink/2373043809754297/,Facebook groups,2024,"Smarrito in zona Corsico in provincia di Milano un parrocchetto dal collare verde, oggi giorno 13 settembre alle ore 14:00 chi lo trovasse mi contatti in privato grazie é di un mio amico",471,Hand,Relaxed,Image,,
https://www.facebook.com/groups/447549200099481/permalink/1022975362556859/,Facebook groups,2024,Ultimo pullo di monaco blu cobalto nato nel mio allevamento con regolare cites e anello FOI genitori cedo ho scambio con pappagalli,472,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2424214584424477/,Facebook groups,2023,"Buongiorno a tutti. Ieri mattina è volato via il mio parrocchetto monaco nei pressi di Giovinazzo, Bari, 
(zona Sant’Agostino). La zona è piena di parrocchetti, ma essendo ancora piccolo non poteva volare molto lontano. Se per caso lo doveste trovare, vi prego di contattarmi. Grazie 🙏🏻",473,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2589473424565258/,Facebook groups,2024,"Chiedo aiuto per chiunque possa ritrovare il mio pappagallo, scappato ore 10:30 stamattina da via Artusi.
È molto affezionato a  noi e noi teniamo a lei come a una figlia. 
Ha circa 2 anni, è un Parrocchetto dal Collare,  colore  Azzurro, occhi azzurri cerchiati arancio.
Ha un anellino sulla zampa.
Allego sue foto.
Grazie a tutti coloro  che vorranno aiutarmi e restituirmela, il suo none è Celine.  È un Parrocchetto dal Collare, colore Azzurro, becco rosso. 
 Grazie a tutti!
Roma Casilina zona Torre Angela/ Torrenova. ( Scappato da residence sito in via Giovanni Artusi/via Poseidone) lascio ol mio cellulare in caso qualcuno la trovasse 338 748 4837. 
Grazie a tutti",474,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2608758885970045/,Facebook groups,2024,"Ritrovato 🩵

Attenzione Agugliano ( AN) 
Smarrito  via Gavone .
Nome Polly
Parrocchetto monaco con anello inamovibile Foi verde
Qualcuno l'ha visto o recuperato e messo in sicurezza ? 
Per segnalazioni contattare il proprietario 
3398832896
Volontari Oipa 3476481273 
Grazie",475,Hand,Open,Image,,
https://www.facebook.com/groups/451729105006378/permalink/2641861212659812/,Facebook groups,2024,Smarrito pappagallo Parrocchetto dal collare sabato 15 giugno miseglia carrara. Si chiama pablo. Chi lo trova può telefonare al 3518199639,476,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2695672140612052/,Facebook groups,2024,"Buongiorno a tutti Ho allevato questo pappagallo parrocchetto che era caduto dal nido, l’ho nutrito da quando era senza piume per cui non è in grado di nutrirsi da solo…purtroppo mi è volato via ma magari potrebbe entrare in qualche appartamento in cerca di cibo…se qualcuno lo avesse in custodia vi sarei profondamente grata di comunicarmelo…ci sono molto affezionata…si chiama Paco…
Grazie 🙏
Contatti:
Milica 3287768999
Paolo 339 851 9676
Zona: Via Rocca Priora, Roma",477,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2719045694941363/,Facebook groups,2024,"SMARRITO PARROCCHETTO  DAL COLLARE A VAUDA CANAVESE INFERIORE (TO) in data 19/08/24.
Soggetto dì colore pallid blu allevato a mano. Nonostante i molti giorni trascorsi la sua famiglia lo cerca disperatamente.
Per dare informazioni chiamatemi.
Grazie mille!",478,Hand,Relaxed,Image & Text,478,Nonostante i molti giorni trascorsi la sua famiglia lo cerca disperatamente
https://www.facebook.com/groups/451729105006378/permalink/2721700871342512/,Facebook groups,2024,"È stato smarrito il mio parrocchetto monaco anellato nei pressi di Palagiano (TA). 
Per chiunque lo vedesse, é pregato di contattarmi. Si offre ricompensa. 
Si chiama Pino, se viene chiamato risponde con il suo nome.",479,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2728540720658527/,Facebook groups,2024,Sono arrivati adesso sulla mia terrazza due piccoli uccellini...Via grado Ravenna,480,No Hand,,,,
https://www.facebook.com/groups/451729105006378/permalink/2728798103966122/,Facebook groups,2024,La stiamo cercando ovunque aiutateci a diffondere vi prego!Grazie,481,Hand,FingerPerch,Image,,
https://www.facebook.com/groups/481554879224960/permalink/1443038873076551/,Facebook groups,2024,Parrocchetto  Femminuccia allevata a mano ..già svezzata anelata e registrata cites con certificato .anche certificato del sesso Molecolare. affettuosa e giocherellona.. zona Aprilia LT ma posso spostarmi ?,482,No Hand,TouchingTips,Image,,
https://www.facebook.com/groups/484930945027499/permalink/2294060137447895/,Facebook groups,2023,"Coppia adulta parrocchetto dal collare.  Maschio blu Femmina torquoise blu

Per informazioni contattatemi al 3896973719",483,No Hand,,,,
https://www.facebook.com/groups/484930945027499/permalink/2459102884276952/,Facebook groups,2024,Buongiorno scambio coppia di pappagalli monaci del 2022 con maschi adulto di parrocchetto dal collare mutato foto e video in privato. Regolarmente anellata con cites,484,No Hand,,,,
https://www.facebook.com/groups/519275386226049/permalink/1090615962425319/,Facebook groups,2024,"Ho smarrito il mio parrocchetto monaco di nome Checco in zona Cerza, Carrubbazza Motta,ville del poggio, San Gregorio di Catania. Offro ricompensa a chi lo dovesse trovare,il piccolino ha l'anellino rosso su di una zampetta, perché regolarmente iscritto al CITES. È illegale trattenerlo. Ho fatto la denuncia alle autorità competenti. Mi manca tanto! Per favore contattatemi se lo trovate. Grazie ❤️",485,No Hand,,,,
https://www.facebook.com/groups/519275386226049/permalink/651142153039371/,Facebook groups,2022,"Salve a tutti ieri mattina per una disattenzione sono volati via 2 esemplari di parrocchetto dal collare, zona Villagrazia di Carini, Carini Palermo 
È gradito il contatto  anche per il solo avvistamento!
Chiamate a qualsiasi ora al 3200363934.
Siamo disperati",486,No Hand,,,,
https://www.facebook.com/groups/519275386226049/permalink/657767369043516/,Facebook groups,2022,"Salve mia suocera ha trovato  un parrocchetto  dal collare a palermo  zona cappuccini  suo balcone, qualcuno  lo sta cercando??? Per info mandatemi  un messaggio, mi darete tutte le informazioni del colore  e altro  del pappagallo...mi auguro  che trovi  la sua  famiglia. Il pappagallo  si trova a palermo...",487,No Hand,,,,
https://www.facebook.com/groups/519275386226049/permalink/996192351867681/,Facebook groups,2024,"In corso calatafimi, precisamente nella scuola Margherita hack, è arrivato questo pappagallo",488,No Hand,,,,
https://www.facebook.com/groups/561554229169508/permalink/916823063642621/,Facebook groups,2024,⚠️Di chi è il parrocchetto dal collare ( sembra di colore blu ) che va in giro da tempo su via Aterno e sul lungofiume sud di Pescara? Va insieme agli storni.,489,No Hand,,,,
https://www.facebook.com/groups/563012722542233/permalink/583424447167727/,Facebook groups,2023,Pappagallo smarrito lineri,490,No Hand,,,,
https://www.facebook.com/groups/563012722542233/permalink/605044795005692/,Facebook groups,2023,Salve oggi ore 11 è  volato il mio parrocchetto monaco in acicastello zona lungomare scardamiano ...chi avesse notizie di avvistamento può  tel al 320 978 5803 è  fornito di anelito di riconoscimento.è prevista una ricompensa.grazie,491,No Hand,,,,
https://www.facebook.com/groups/563012722542233/permalink/718811486962355/,Facebook groups,2024,"AIUTATEMI a trovarlo per favore condividete in tanti..
Soprattutto per chi della zona/ viale nitta/ librino/ villaggio s.agata.
Oggi mi è volato il mio pappagallino, un parrocchetto monaco di 3 mesi
Per favore i miei figli piangono a dirotto da questa mattina. 
Per chi lo trova vi prego contattatemi, anche se avete intenzione di tenerlo ma almeno fateci sapere se sta bene.
@mettere in evidenza",492,No Hand,,,,
https://www.facebook.com/groups/563012722542233/permalink/728982269278610/,Facebook groups,2024,"SMARRITI 2 FEBBRAIO 2024 CASORIA(NA) Via Nazionale delle puglie 276 altezza caffè Alba.
Piccolini miei sono 5 mesi senza di voi spero qualcuno vi abbia accolti e non sappia che vi cerco ancora aiutatemi per piacere Adele 3470062170💔",493,No Hand,,,,
https://www.facebook.com/groups/636133341201095/permalink/645299633617799/,Facebook groups,2022,"Oggi al centro Sicilia di Misterbianco è stato smarrito un pappagallo (parrocchetto Monaco) con anello identificativo.
Se qualkuno lo vede o trova è pregato di contattarmi.
3927726139.
GRAZIE",494,No Hand,,,,
https://www.facebook.com/groups/636133341201095/permalink/823433105804450/,Facebook groups,2023,"SMARRITO PARROCCHETTO DAL COLLARE di colore blu purtroppo si è spaventato per il brutto tempo, 
Aiutateci a ritrovarlo in natura avrà difficoltà a sopravvivere, è selvatico ed è anellato con la sigla di colore viola scappato il giorno 18 luglio 2023 da Maser (TV). SI OFFRE RICOMPENSA A CHI LO RITROVA.
Se lo vedete avvisate il numero 348 991 6919 o cercate di catturarlo. Grazie di cuore ❤️",495,No Hand,,,,
https://www.facebook.com/groups/732023740528356/permalink/2062425254154858/,Facebook groups,2023,"**DISPONIBILI**
• cocorite
• inseparabili
• inseparabili di fisher (con sessaggio e cites)
• calopsite
• parrocchetto dal collare (con sessaggio)
• padda
• canarini
• coppia di canarini spagnoli
• Kakariki
Ci troviamo a Davoli Marina (Cz)
Viale della Repubblica,27
Vieni a trovarci o per qualsiasi informazione chiama il numero     
328 9084092",496,Hand,Relaxed,Image,,
https://www.facebook.com/groups/732023740528356/permalink/2219332568464125/,Facebook groups,2024,"Disponibili dai primi di Aprile 

Parrocchetti dal collare da imbecco nelle mutazioni
* Ancestrali
* Blu
* Lutino 

Ci troviamo a Davoli Marina (CZ) Viale Della Repubblica 27

3289084092",497,Hand,Shell,Image,,
https://www.facebook.com/groups/820565814657865/permalink/1244396115608164/,Facebook groups,2017,"Cedo coppia di 1 anno di parrocchetto monaco maschio blu femmina verde .

Sessati

Prezzo 250 euro coppia

Visibile in foto reale

Zona AGRIGENTO, possibile consegna eventualmente in tutta la Sicilia. 
Ps: Non rispondo a commenti, se interessati chiamatemi al 3899304611",498,No Hand,,,,
https://www.facebook.com/groups/820565814657865/permalink/2309773782403720/,Facebook groups,2019,Cedo  maschio di6mesi catania,499,No Hand,,,,
https://www.facebook.com/groups/820565814657865/permalink/836147169766396/,Facebook groups,2015,smarrito mercoledì 15 aprile parrocchetto monaco zona barriera di milano torino,500,No Hand,Open,Image,,
https://www.facebook.com/groups/820565814657865/permalink/843618495685930/,Facebook groups,2015,"TROVATO oggi tra Valmontone ed Artena pappagallo Parrocchetto Monaco con anello FOI. 
In attesa di rintracciare il proprietario... qualcuno lo sta cercando? 
X info 3296273435",501,No Hand,,,,
https://www.facebook.com/groups/838427459510211/permalink/7778040575548830/,Facebook groups,2024,"Questa meraviglia sta ancora cercando una bellissima famiglia💙
Parrocchetto dal collare allevato a mano💙
Milano 
Pavia",502,No Hand,,,,
https://www.facebook.com/groups/838427459510211/permalink/7781324191887135/,Facebook groups,2024,"Carrara MS Parte degli allevati a mano 2024 di grande alessandrino e parrocchetto dal collare.
Alcuni soggetti ancora disponibili.
#breedingseason2024 #breederlife #breeder #pappagalli #parrots #Psittacula #Eupatria #grande #alessandrino #Cove #parrots #Krameri #indian #ringneck #Parrocchetto #collare #allevati #mano ",503,No Hand,,,,
https://www.facebook.com/groups/838427459510211/permalink/8603166599702886/,Facebook groups,2024,"Maschio adulto PARROCCHETTO DAL COLLARE, grigio CLEARTAIL anno 2021
389 930 4611",504,No Hand,,,,
https://www.facebook.com/groups/838427459510211/permalink/8933772669975609/,Facebook groups,2024,"Cedo parrocchetto collare blu 5 mesi con gabbia, Roma.",505,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/2747156728780651/,Facebook groups,2023,"Scappati il 21.03 coppia di monaci allevati a mano zona Bufalotta Roma per chi dovesse averli ritrovati vi prego di contattarmi offro generosa ricompensa, mi mancano molto..3711604951",506,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3100711976758456/,Facebook groups,2024,Buongiorno a tutti 4 giorni fa mio figlio è aperto balcone e mio pappagallo è scappato (perché a casa sempre stava aperto..).Si chiama Kiko attaccato a mano.Roma Zona Nord Se qualcuno si vede o forse Kiko viene da qualcuno per mangiare per favore fatemi sapere 🙏🙏3884991261,507,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3103815653114755/,Facebook groups,2024,AGGIORNAMENTO ‼️‼️‼️ ROMA - dragona / CASALPALOCCO . . Forse abbiamo ritrovato la sua famiglia… nel frattempo… il pestifero sta sempre appiccicato a noi e il suo piumaggio è nettamente migliorato!!! ❤️ È con noi e attende la sua famiglia. Contattateci!!,508,No Hand,TouchingTips,Image & Text,508,il pestifero sta sempre appiccicato a noi
https://www.facebook.com/groups/846524792177197/permalink/3107042342792086/,Facebook groups,2024,Smarrito ieri pomeriggio un bellissimo pappagallo dal collare di nome Cosimo che non si era mai allontanato dal recinto del nostro giardino. Per favore chi lo abbia visto è un nostro membro di famiglia e non volano tanto in alto ma si arrampicano e camminano. È molto dolce ma potrebbe beccare quando hanno paura e non conoscono le persone. Aiutatemi a ritrovarlo! Grazie di cuore!,509,No Hand,Relaxed,Text,509,non si era mai allontanato dal recinto del nostro giardino
https://www.facebook.com/groups/846524792177197/permalink/3107948206034833/,Facebook groups,2024,"SMARRITO PAPPAGALLO IL SUO NOME È FREYA13 MARZOVIA DEGLI ABETI, zona CENTOCELLEVi prego di ricondividere e far girare.",510,Hand,Relaxed,Image,,
https://www.facebook.com/groups/846524792177197/permalink/3108053059357681/,Facebook groups,2024,AVVISO: Allevamento MariOnica E SCAPPATO UN MIO PAPPAGALLINO MENTRE FACEVO PULIZIE ALLE VOLIERE... E UN PARROCCHETTO MONACO BLÙ COME QUELLO IN FOTO... E ANCORA IN DASE DI SVEZZAMENTO PERCHÉ E ALLEVATO DA I GENITORI VI CHIEDO CON IL CUORE IN MANO SE QUALCUNO LO AVVISTA LA ZONA DA CUI È SCAPPATO E GRUMO NEVANO CORSO GIUSEPPE GARIBALDI 247 MA IN QUALSIASI ZONA VIENE AVVISTATO CONTATTATEMI AL NUMERO 3318341530 IL PAPPAGALLINO HA UN ANELLINO ALLA ZAMPA DOVE DICHIARA CON IL SEGUENTE DOCUMENTO CITIES OBBLIGATORIO PER LA LEGGE.... GRAZIE A TUTTI SPERO IN UN VOSTRO AIUTO 🤞,511,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3108403832655937/,Facebook groups,2024,"Sparito da ieri sera a Terranuova, via Berlinguer zona pernina.Per ritrovamento chiamare il:3714218299",512,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3108478555981798/,Facebook groups,2024,"Sparito parrocchetto dal collare da ieri sera a Terranuova, via Berlinguer zona pernina.Per ritrovamento chiamare il:3714218299",513,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3109104505919203/,Facebook groups,2024,"Cerco disperatamente Nicky, parrocchetto dal collare, allevato a mano, pallid blu",514,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3110189905810663/,Facebook groups,2024,"🔴🔴BARLETTA (BT) -PUGLIA🔴🔴Se c'è qualcuno che cerca un PARROCCHETTO DAL COLLARE, mi contatti in privato. Poiché c'è molta speculazione e purtroppo non sono pappagalli ""protetti"" dal registro CITES, non pubblico foto.Il pappagallo è anellato. Quindi ha un numero. Non accetto avventori di ""forse potrebbe essere mio"". Voglio le prove che sia vostro.",515,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3112614848901502/,Facebook groups,2024,"Kiwi parrocchetto monaco, ha un anellino rosso a destra. Se qualcuno la vedesse mi puo contattare. - Siamo di Roma ora stiamo cercando disperatamente la mia compagna forse era affezionata da morire. ",516,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3113254455504208/,Facebook groups,2024,Trovato zona novoli( Firenze ). Spero possa ritrovare la sua famiglia . Non possiamo tenerlo.,517,Hand,Relaxed,Image,,
https://www.facebook.com/groups/846524792177197/permalink/3114183648744622/,Facebook groups,2024,Se qualcuno lo dovesse trovare è mio.Anello frbr iniziali. Fatto anche denuncia ai carabinieri forestale visto che ha documenti cites,518,Hand,Shell,Image,,
https://www.facebook.com/groups/846524792177197/permalink/3114185548744432/,Facebook groups,2024,"Avvistato questa mattina in zona Nizza Millefonti a Torino. Non sono riuscita a prenderlo, scrivetemi per maggiori info",519,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3115563288606658/,Facebook groups,2024,Ciao a tutti! Il mio Blu si è smarrito nei pressi del Liceo Leonardo da Vinci della ferroviaria T2 di Firenze intorno alle 23:30 di ieri sera.,520,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3116005571895763/,Facebook groups,2024,"Roma zona Torrevecchia... è volato Parrocchetto Monaco ,anello LIPU zampetta sinistra ,grazie per l'aiuto.Si chiama PIPPO❤️ in data 27 Settembre mio figlio è disperato",521,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3116806035149050/,Facebook groups,2024,Smarrita giovedì a Roma Centocelle e un parrocchetto monaco con anellino rosso con numero 7 le si chiama kiwi ripete bacetto aiutatemi manca tanto,522,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3118111598351827/,Facebook groups,2024,"Smarrito Parrocchetto dal collare zona San Giovanni, Siracusa. La foto è di un paio di mesi fa, adesso stava spuntando il collarino nero. Si chiama Cico e parla, è stato allevato a mano ed è parte della nostra famiglia. Per favore contattatemi",523,No Hand,Relaxed,Text,523,è stato allevato a mano ed è parte della nostra famiglia
https://www.facebook.com/groups/846524792177197/permalink/3120119324817721/,Facebook groups,2024,Trovato questo pappagallo nn riesce a volare. È difronte a rosa cosala,524,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3122113244618329/,Facebook groups,2024,"Roma zona Testaccio. Ho trovato questo pappagallo in strada stasera, l’ho preso perché non volava ed era in un punto in cui passano molte persone, ha un anellino verde . Domattina lo porto alla LIPU, mi spiace per le foto non buone ma non riesco a fare di meglio con il buio",525,No Hand,,,,
